지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
266,2020-11-11,10.4,4.9,438,16.2,1432,,,,,,,4.3,90,1246,2.9,70,1235,1.2,1013,-1,27,1502,46.1,5.7,1021,1033.3,913,1029.7,1,1031.8,10.5,8.7,1200,2.3,13.93,,,,,,0,0,9.7,-2.4,10.3,11.5,12.7,13.2,,,,,,2.5,3.5,,
266,2020-11-12,12.5,6.4,609,19.1,1444,,,,,,,2.5,180,1306,1.9,90,1140,.7,642,4.6,39,1540,60.1,8.5,1019.5,1032.7,36,1027.9,1608,1030.2,10.4,8.5,1100,2.2,13.39,,,,,,0,0,11.5,-.3,11.5,12.2,12.8,13.2,,,,,,2.2,3.1,,
266,2020-11-13,13.5,7.4,619,20.7,1440,,,,,,,2.9,50,2301,2.6,50,2400,.7,576,3.5,20,1424,54.8,7.9,1017,1029.2,844,1025.5,1440,1027.7,10.4,8.3,1200,2.16,12.83,,,,,,.3,0,12,0,12,12.7,13.2,13.4,,,,,,2.7,3.9,,
266,2020-11-14,15.5,11.4,330,20,1251,,,,,,,6.2,50,29,4.6,50,853,2.3,2015,7.2,41,1104,58.9,10.2,1018.5,1030.9,912,1027.8,1439,1029.1,10.4,6.7,1100,2.13,11.68,,,,,,2.7,2.3,14,4.7,13.8,13.8,13.8,13.8,,,,,,2.2,3.2,,
266,2020-11-15,14.4,9.7,652,19.9,1339,,,,,,,3.3,20,27,2.6,20,31,1,862,7.3,39,1455,64.6,10.2,1016.5,1029.4,822,1025.1,1459,1027.2,,,1100,2.21,13.33,,,,,,3.4,.1,14,2.7,13.8,14.2,14.3,14.3,,,,,,2.3,3.3,,
266,2020-11-16,15.2,8.9,646,21.2,1416,,,,,,,5.4,50,2324,4.4,50,2327,1.5,1279,6.3,33,1417,58.9,9.6,1014.9,1026.9,921,1023.6,1355,1025.5,10.3,8,1200,2.15,12.8,,,,,,6.1,1.4,14.4,4.2,14.2,14.4,14.4,14.5,,,,,,3.4,4.8,,
266,2020-11-17,17.6,15.3,302,20,1318,,,,,,,5.5,50,52,4.1,50,604,2.1,1774,11,58,1013,66,13.3,1014.3,1026.5,140,1023.4,1427,1024.7,10.3,.8,1200,.96,5.6,,,,,,7.1,5.4,15.9,11.8,16,16,15.5,15.4,,,,,,1.3,1.8,,
266,2020-11-18,19.7,16.8,222,23,1349,,,,,,.5,5.3,180,2357,4.1,110,1246,1.5,1295,16.4,67,1348,81.8,18.7,1008.6,1023.6,17,1014.4,2354,1018.9,10.3,.7,1200,1.16,5.39,,,,,,8.9,5.5,18,12.7,17.6,17.2,16.4,16.2,,,,,,1.2,1.7,,
266,2020-11-19,18.4,12.8,2303,22.4,1310,,,,,,8,8.3,270,1517,5.5,290,1500,3.2,2731,15.3,65,2358,82.8,18.1,999.9,1014.8,9,1005.8,1358,1010.2,10.3,.3,1300,.5,2.65,,,,,,8,5,17.7,9.6,18.1,18.1,17.5,17.2,,,,,,1.4,2,,
266,2020-11-20,9.5,5.8,2229,13.1,23,,,,,,,8.7,290,1131,7.1,290,1135,3.8,3309,3,55,1157,64.4,7.7,1006.5,1022.6,2328,1011.9,14,1017.2,10.2,5.7,1200,2.18,10.9,,,,,,4.4,1.5,10.4,1.8,11.6,13.2,15.1,15.8,,,,,,2.1,2.9,,
266,2020-11-21,10.2,3.5,640,15.5,1421,,,,,,,5.8,70,809,4.8,50,1333,2.3,1963,3,46,1142,61.8,7.6,1012.5,1025.7,843,1021.9,1518,1023.2,10.2,7.9,1200,2.18,12.68,,,,,,2.9,2.3,9.2,-.9,10,11.2,12.7,13.6,,,,,,2.3,3.3,,
266,2020-11-22,10.6,7,2354,14.3,1500,,,,,,.5,6.5,290,1714,4.8,290,2229,1.8,1537,5.5,60,2319,71.8,9.2,1010.5,1024,2339,1018.8,1428,1021.3,10.2,.3,1400,.97,3.13,,,,,,7.4,3.9,11.6,3.5,11.3,12,13.1,13.7,,,,,,1.1,1.6,,
266,2020-11-23,7,4,2357,11.7,1408,,,,,,,5.9,290,141,4.3,290,35,2.5,2166,-2,37,1518,53.3,5.3,1015.1,1027.9,904,1023.7,30,1026.1,10.2,8.5,1200,2.15,12.79,,,,,,1.1,0,6.9,-.5,8.2,10,11.8,12.6,,,,,,2,2.8,,
266,2020-11-24,8.3,3.4,125,13.9,1412,,,,,,0,3.9,270,1615,2.8,270,1624,1.1,916,-4.1,24,1328,43.8,4.6,1015.6,1028.8,804,1024.8,1537,1026.4,10.1,7.3,1200,2.13,11.66,,,,,,6.3,4,8.5,-.4,8.9,9.9,11.3,12,,,,,,2.3,3.2,,
266,2020-11-25,9.6,4.5,719,15.3,1417,,,,,,,5.3,270,1428,4.3,270,1435,1.3,1119,-3.6,27,1418,39.9,4.7,1014.8,1027.6,916,1024,1510,1025.6,10.1,8.4,1200,2.08,12.34,,,,,,4.5,2.1,8.6,-1.8,9.1,10.2,11.3,11.8,,,,,,2.3,3.3,,
266,2020-11-26,10,6,250,14.5,1459,,,,,,,3.7,70,1237,3.1,70,1251,.9,813,-.3,32,1417,49.3,6,1014.7,1027.4,947,1023.4,1425,1025.5,10.1,5.8,1200,1.99,10.05,,,,,,7.4,3.4,10.5,2.4,10.2,10.8,11.4,11.9,,,,,,2.1,3,,
266,2020-11-27,8.4,4.5,2355,13.1,1357,,,,,,,8.6,290,1457,6.7,290,1726,3.2,2728,-1.2,43,1323,51,5.7,1014,1027.1,2351,1022.5,1433,1024.9,10.1,4.9,1000,2.08,10.52,,,,,,5,2.8,9.1,-.1,9.7,10.8,11.6,12,,,,,,2.5,3.6,,
266,2020-11-28,4.9,2.9,2340,8.8,1350,,,,,,,7.9,290,1834,6.3,290,1743,3.4,2957,-6.2,24,1431,45.6,3.9,1016.2,1028.6,948,1025.9,1456,1027.2,10,6.8,1100,1.76,10.46,,,,,,8.4,4.3,5.7,-2.5,6.7,8.4,10.2,10.9,,,,,,2.3,3.2,,
266,2020-11-29,5,.8,406,9.9,1213,,,,,,,8.6,290,1455,6.2,290,1524,2.3,1996,-4,38,1105,52.6,4.5,1017.7,1031.4,2358,1026.7,33,1028.7,10,7.5,1100,2.05,10.77,,,,,,2.8,.8,4.2,-5.2,5.5,7.3,9.2,10,,,,,,1.9,2.8,,
266,2020-11-30,5.2,1,401,10.8,1352,,,,,,,7.2,270,1253,6,270,1256,2.2,1865,-4.9,30,1505,49.4,4.3,1022,1034.7,2320,1031.1,14,1033.1,10,8.5,1200,2.12,12.2,,,,,,.8,0,4.7,-5.9,5.5,7,8.6,9.3,,,,,,2.2,3.1,,
266,2020-12-01,5.4,-.7,642,11.2,1433,,,,,,,4.7,70,1228,3.8,70,1229,1.3,1135,-9.9,11,1354,36.3,3,1022.1,1036,945,1030.5,1832,1033.2,10,8.2,1200,2.11,12,,,,,,2.6,0,4.2,-8,5,6.6,8.2,8.8,,,,,,2.5,3.6,,
266,2020-12-02,6.8,3.4,243,12.1,1543,,,,,,,5.9,70,1058,4.4,290,1649,1.6,1380,-9.8,18,1614,29.9,2.9,1017.4,1031.3,1,1026.3,1557,1028.3,10,2.9,1400,1.17,5.61,,,,,,4.8,3.5,5.5,-3.8,5.6,6.5,8.1,8.6,,,,,,1.9,2.6,,
266,2020-12-03,5.5,1.9,753,11.3,1230,,,,,,,6.2,290,1341,5,290,2024,2,1738,-6.2,32,1325,42.8,3.9,1017.1,1029.5,2336,1025.9,1433,1028.1,10,8.1,1200,2.03,11.31,,,,,,4.4,.3,5.3,-5.8,5.6,6.8,7.9,8.4,,,,,,2.1,3.1,,
266,2020-12-04,3.7,-.8,602,10,1336,,,,,,,6.7,290,1854,5.6,290,1817,2,1740,-9,20,1337,40.5,3.1,1017.6,1030.7,1011,1026.5,1502,1028.7,10,8.4,1200,2.05,12.08,,,,,,.5,.3,3.6,-9,4.5,6,7.6,8.1,,,,,,2.2,3.1,,
266,2020-12-05,5.6,.3,707,11.4,1437,,,,,,,4.9,290,2008,4.2,290,1955,1.2,1039,-4.9,33,1509,47.5,4.3,1018.3,1031.3,833,1027.4,1515,1029.3,9.9,8.2,1200,1.94,11.51,,,,,,2.4,1.4,4.4,-7.5,4.8,6,7.2,7.8,,,,,,1.9,2.7,,
266,2020-12-06,6.7,.9,750,12.6,1440,,,,,,,4.6,290,1453,3.2,270,1455,1.1,965,-3.1,29,1442,50.6,4.9,1017,1029.9,840,1025.6,1525,1027.9,9.9,8.2,1200,1.92,11.39,,,,,,.1,0,5.1,-6.4,5.6,6.7,7.6,8,,,,,,1.9,2.7,,
266,2020-12-07,6.4,2,651,12.3,1451,,,,,,,5.6,270,1516,4.3,270,1526,1.1,980,-1.3,42,1507,58.1,5.6,1016.3,1028.9,1027,1024.8,1503,1027.2,9.9,1.5,1200,1.34,6.14,,,,,,4.4,2.9,5.5,-5.2,5.4,6.2,7.5,7.9,,,,,,1.2,1.8,,
266,2020-12-08,4.5,.4,725,8.7,1250,,,,,,,6.4,270,1143,5.2,270,1419,2.1,1830,-5.2,35,1336,50.3,4.2,1016.5,1029,856,1025.4,1421,1027.5,9.9,8.2,1200,2.01,11.63,,,,,,1.5,.9,4,-6.4,4.5,6,7.3,7.8,,,,,,1.9,2.7,,
266,2020-12-09,4.7,-.9,745,11.5,1443,,,,,,,2.2,160,1500,1.6,290,147,.8,663,-7.1,14,1538,44.9,3.6,1014.7,1028.5,316,1022.8,1625,1025.7,9.9,8.2,1200,1.99,11.47,,,,,,1.8,1.3,3.7,-8.3,4.1,5.5,6.8,7.3,,,,,,1.8,2.5,,
266,2020-12-10,6.8,4.4,1,10.9,1501,,,,,,,2.1,360,451,1.6,290,2249,.5,406,-5.4,25,1406,42,4.1,1011.5,1024,7,1020.4,1408,1022.4,9.9,2.1,1400,1.07,4.5,,,,,,7.9,4.6,6,-2.3,5.6,6.3,7.1,7.6,,,,,,.9,1.3,,
266,2020-12-11,8.1,4.3,313,14.5,1335,,,,,,,5.8,290,1411,4.4,290,1350,1.3,1134,1.1,40,1336,62.1,6.6,1008.9,1022.5,1,1017.4,1347,1019.7,9.9,4.8,1200,1.84,8.42,,,,,,7.5,2.1,6,-3.6,6.6,7.1,7.5,7.7,,,,,,1.6,2.3,,
266,2020-12-12,7.8,4.6,2335,12.3,1427,,,,,,,5.9,270,1457,4.4,270,1147,2.2,1868,-6.9,18,1512,36.6,3.8,1007.1,1019.2,1024,1016.5,1343,1017.8,9.8,7.8,1200,1.99,11.33,,,,,,4.3,1,7,-3.5,7.2,7.9,8.2,8.3,,,,,,2.7,3.8,,
266,2020-12-13,5.2,.6,2343,11.6,1407,,,,,,.6,9.5,290,1825,7.3,290,1826,2.5,2170,-6.7,24,1142,43.8,3.9,1007.9,1022.4,2357,1014.1,1532,1018.8,9.9,5.3,1200,1.54,7.82,,,,,,6.9,1.6,4.8,-5.6,5.4,6.5,7.6,8,,,,,,1.8,2.6,,
266,2020-12-14,-1.4,-4.3,2244,2.8,1358,,,,,,,9,290,1152,6.3,290,1309,2.7,2310,-15.2,21,1220,34.8,1.9,1015.7,1029.7,2331,1022.5,1,1027,9.8,7.5,1300,1.92,9.22,,,,,,5.1,1.8,.9,-10.2,1.6,3.7,6,7,,,,,,1.6,2.2,,
266,2020-12-15,-1.9,-5.6,707,2.7,1458,,,,,,,7.2,290,1254,4.9,270,1202,1.9,1623,-13.4,22,1549,42.4,2.2,1018.2,1031.1,949,1028.4,1459,1029.5,9.8,8.6,1200,2.09,12.12,,,,,,0,0,-.3,-11.9,.4,2.2,4.4,5.4,,,,,,1.6,2.3,,
266,2020-12-16,-1.5,-4.7,628,3.5,1355,,,,,,,7,290,1521,5.4,290,1238,2.2,1899,-11.2,30,1507,48.5,2.6,1018.4,1030.7,2315,1028.4,1353,1029.7,9.8,8.6,1200,2.07,11.98,,,,,,0,0,-.1,-11.6,.6,2,3.8,4.6,,,,,,1.5,2.2,,
266,2020-12-17,.6,-4.8,657,5.9,1344,,,,,,,6.8,290,1327,5.2,270,1324,1.7,1498,-9.4,33,1243,47.5,3,1018.7,1031.5,848,1028.1,1630,1029.9,9.8,8.6,1200,2.08,11.92,,,,,,1.4,0,.7,-12.1,1.1,2.1,3.6,4.4,,,,,,1.7,2.4,,
266,2020-12-18,2.5,-1.7,55,9.2,1339,,,,,,0,7.7,290,1454,5.8,290,2315,2.2,1858,-6.7,33,1337,51,3.8,1017.2,1029.8,11,1025.5,1435,1028.3,9.8,6.9,1200,1.88,10.25,,,,,,5.4,2.3,1.8,-9.2,2.5,3.2,4,4.5,,,,,,2,2.9,,
266,2020-12-19,.4,-2.5,753,5.9,1405,,,,,,,7.5,290,752,6.2,290,753,3.3,2848,-16.8,9,1518,30.4,1.8,1019.7,1033,2210,1029.2,1417,1030.9,9.8,8.3,1200,2.12,12.33,,,,,,2.8,2.8,2,-9.5,2.3,3.4,4.4,5,,,,,,2.6,3.7,,
266,2020-12-20,1.4,-2.3,158,7.4,1312,,,,,,,9,290,1330,5.9,290,1340,1.8,1547,-8.8,32,1313,47.4,3.2,1020.2,1032.8,1,1029.3,1350,1031.4,9.8,8.2,1200,1.91,11.14,,,,,,3.8,.8,1.5,-9.6,2,3,4.1,4.6,,,,,,1.7,2.5,,
266,2020-12-21,2.3,-2.3,449,8.5,1412,,,,,,,5.4,270,1430,4.4,290,1452,1.5,1277,-6.7,37,1445,51.8,3.8,1018.3,1031.5,4,1027.4,1412,1029.4,9.8,6.1,1200,1.8,9.5,,,,,,2.8,1.4,1.6,-9.7,1.8,2.9,4,4.5,,,,,,1.4,2,,
266,2020-12-22,4.1,-.1,311,9,1321,,,,,,,4.2,270,1527,3.2,270,1340,1,880,-2.9,45,1323,60.9,5,1016.2,1028.9,5,1025.2,1427,1027.3,9.8,6,1100,1.53,8.03,,,,,,1.6,.3,1.3,-8.8,1.9,2.9,3.9,4.5,,,,,,1.1,1.6,,
266,2020-12-23,5.3,.4,658,9.8,1516,,,,,,,2.8,250,1424,2.4,230,1432,.7,640,-.6,47,1520,66.8,5.9,1013.2,1028.1,19,1020.2,2358,1024.2,9.8,2.5,1100,1.18,7.1,,,,,,5.5,2.3,2.7,-8.1,2.5,3.2,4,4.5,,,,,,1.1,1.5,,
266,2020-12-24,6.7,2.8,2312,11.6,1341,,,,,,,11.2,270,1531,7.6,290,1532,2.9,2527,-3.7,24,1553,50.5,4.9,1007.1,1020.4,2155,1015.8,1403,1017.9,9.8,6.8,1200,1.84,10.05,,,,,,3.8,.1,5.4,-3.2,5.3,5.6,5.5,5.5,,,,,,2.6,3.7,,
266,2020-12-25,3,.6,527,7,1357,,,,,,0,8.4,290,1250,5.7,290,1259,3.1,2649,-6.3,34,1401,51.3,3.8,1012.3,1026.5,2221,1019.6,55,1023.3,9.8,8.6,1200,2.04,11.88,,,,,,2,.3,2.7,-7.2,3.2,4.4,5.2,5.5,,,,,,1.6,2.3,,
266,2020-12-26,,4.3,2040,11,1322,,,,,,,5.5,270,1413,4,270,1415,1.5,1258,,34,1319,,,,1028.2,1057,1023.6,1450,,9.8,5.7,1200,1.93,8.28,,,,,,5.6,,8.9,-2.5,,,,,,,,,,1.4,2.1,,
266,2020-12-27,5.1,3.5,613,8.6,1136,,,,,,5,3.7,50,1719,2.9,50,1724,.8,686,1.2,48,1130,77.3,6.7,1011.6,1024.9,7,1020.8,1422,1022.5,9.8,0,1100,.53,2.89,,,,,,9.4,4.5,4.7,-1.3,4.7,5.1,5.6,5.8,,,,,,.5,.7,,
266,2020-12-28,6.6,1.1,814,13.1,1527,,,,,,,3.5,70,1304,2.8,70,1307,.6,506,3,50,1518,80.1,7.6,1012.6,1025.5,1019,1021.9,10,1023.5,9.8,7.7,1200,1.98,11.45,,,,,,4.6,2,5.1,-3.6,5.3,5.8,6,6.1,,,,,,1.4,2,,
266,2020-12-29,6,.6,2345,12.3,1317,,,,,,5,7,290,1741,5.6,290,1849,1.6,1419,1.7,49,1624,75.3,6.9,1007.6,1023.9,1,1014.1,1752,1018.4,9.8,3.3,1100,1.8,7.08,,,,,,8,3.4,4.9,-2.9,5.2,5.9,6.4,6.5,,,,,,1.3,1.8,,
266,2020-12-30,-4.2,-7.1,2317,.7,1,,,,,,1.4,11.8,290,414,8.1,290,432,4.6,3934,-10.9,47,1508,60,2.7,1009.4,1024.6,2342,1016.4,57,1020.8,9.8,7,1100,1.99,10.77,,,,,,5.4,2.6,.1,-9.1,.8,2.7,5,5.8,,,,,,1.2,1.7,,
266,2020-12-31,-1.9,-7.3,24,2.7,1415,,,,,,,7.3,270,1448,5.7,270,1452,2.8,2377,-9.5,42,1347,56.9,3.1,1014.1,1026.7,900,1023.6,1452,1025.4,9.9,8.1,1200,2.12,12.13,,,,,,2.9,.5,-1.1,-10.1,-1.1,.4,2.9,4,,,,,,1.4,1.9,,
